,id,price,zipcode
152,537000445,282950.0,98003
153,7855801670,2250000.0,98006
154,7920100045,350000.0,98115
155,8960000030,215000.0,98058
156,6388930390,650000.0,98056
157,8731900200,320000.0,98023
158,8029200135,247000.0,98022
159,1081200350,320000.0,98059
160,84000105,255000.0,98146
161,3756500060,438000.0,98034
162,7215720160,900000.0,98075
163,3574800520,441000.0,98034
164,2617300160,420000.0,98027
165,2558660270,370000.0,98034
166,2009000370,269950.0,98198
167,1836980160,807100.0,98006
168,3261020370,653000.0,98034
169,1755700060,371500.0,98133
170,4330600435,284000.0,98166
171,9542800700,272000.0,98023
172,1999700045,313000.0,98133
173,1762600070,917500.0,98033
174,1687900520,673000.0,98006
175,7234600798,425000.0,98122
176,3881900445,399950.0,98144
177,2254502445,385000.0,98122
178,5437810320,269950.0,98022
179,9158100075,330000.0,98177
180,3830630310,260000.0,98030
181,8123100045,470000.0,98126
182,3127200041,589000.0,98034
183,6661200320,163500.0,98038
184,11510310,835000.0,98052
185,825059270,1100000.0,98033
186,8731951370,269000.0,98023
187,1954440060,560000.0,98074
188,2264500350,615000.0,98103
189,1115810060,585188.0,98052
190,9477200200,305000.0,98034
191,1432600560,166950.0,98058
192,2287000060,799000.0,98040
193,3663500060,400000.0,98133
194,3996900125,230000.0,98155
195,7796450200,256883.0,98023
196,7549802535,423000.0,98108
197,3278600320,465000.0,98126
198,2824079053,440000.0,98024
199,1222069094,385000.0,98038
200,3542300060,210000.0,98056
201,2222059065,297000.0,98042
202,7551300060,470000.0,98107
203,100600550,226500.0,98023
204,3211100860,274250.0,98059
205,3456000310,840000.0,98040
206,9526600140,677900.0,98052
207,7465900060,425000.0,98116
208,1222000055,180250.0,98166
209,6300000550,464000.0,98133
210,2310030510,320000.0,98038
211,1025049114,625504.0,98105
212,8677300550,592500.0,98074
213,4014400292,465000.0,98001
214,1102000196,477000.0,98118
215,257000138,280000.0,98168
216,46100204,1510000.0,98040
217,1909600046,445838.0,98146
218,1250202145,1070000.0,98144
219,7611200125,467000.0,98177
220,5611500140,686000.0,98075
221,7138000260,279950.0,98198
222,626059335,527000.0,98011
223,1922059282,325000.0,98030
224,705700390,328000.0,98038
225,7454001200,390000.0,98146
226,8682281200,479950.0,98053
227,7972000200,264950.0,98023
228,722059070,235000.0,98031
229,7202340400,516500.0,98053
230,8096000060,655000.0,98166
231,2424000060,500000.0,98059
232,9264902050,315000.0,98023
233,943100260,213000.0,98024
234,3677400445,475000.0,98108
235,1762600320,1030000.0,98033
236,4058000060,416000.0,98010
237,7228500560,410000.0,98122
238,326069104,800000.0,98077
239,5152100060,472000.0,98003
240,3584000310,225000.0,98003
241,8150100045,210000.0,98126
242,1868901275,455000.0,98115
243,6131600075,225000.0,98002
244,9468200125,480000.0,98103
245,8029510030,363000.0,98023
246,2025069065,2400000.0,98074
247,7899800890,181000.0,98106
248,3021059276,250000.0,98002
249,3797001895,481000.0,98103
250,3832710960,260000.0,98032
251,1310430400,455000.0,98058
252,1422300030,415000.0,98045
253,1105000588,349500.0,98118
254,3830630060,245000.0,98030
255,5101404898,592500.0,98115
256,7972601890,385000.0,98106
257,5127001620,315000.0,98059
258,9407100800,255000.0,98045
259,1873100060,693000.0,98052
260,8722101360,780000.0,98112
261,8644000060,237000.0,98198
262,3325069129,525000.0,98074
263,1400300055,425000.0,98144
264,2123039032,369900.0,98070
265,8078560140,290000.0,98031
266,3438500192,285000.0,98106
267,7974200510,415000.0,98115
268,2557000400,272500.0,98023
269,7960900060,2900000.0,98004
270,4054500390,1370000.0,98077
271,6378500125,436000.0,98133
272,1745100140,210000.0,98003
273,2976800796,236000.0,98178
274,4235400186,331000.0,98199
275,4215100060,365000.0,98031
276,9189700045,450000.0,98058
277,1126049053,770000.0,98028
278,2022069200,455000.0,98038
279,9412900055,405000.0,98118
280,1722059235,304900.0,98031
281,6874200960,170000.0,98178
282,7424700045,2050000.0,98122
283,7202360350,780000.0,98053
284,5634500392,330000.0,98028
285,1509500060,370000.0,98030
286,7214810350,467000.0,98072
287,6647200060,405000.0,98034
288,9552700140,675000.0,98006
289,2200500350,500000.0,98006
290,6113400046,389999.0,98166
291,6619910140,630000.0,98034
292,1115450240,360000.0,98001
293,6073240060,580000.0,98056
294,9297300045,550000.0,98126
295,9510920070,879000.0,98075
296,5468730030,265000.0,98042
297,8079030390,446500.0,98059
298,600000152,404000.0,98108
299,1840000030,267500.0,98188
300,3225069065,3080000.0,98074
301,3260800030,335000.0,98003
302,2747100024,576000.0,98117
303,5104530560,208633.0,98038
304,4330600350,315000.0,98166
305,5016001535,725000.0,98112
306,7280300196,550000.0,98177
307,8651520400,610750.0,98074
308,7171200445,550700.0,98105
309,3204800200,665000.0,98056
310,3416600800,834000.0,98144
311,7994700030,201000.0,98065
312,1860600135,2380000.0,98119
313,4139480200,1380000.0,98006
314,4139480200,1400000.0,98006
315,1328320800,305000.0,98058
316,7771300125,487000.0,98133
317,3422059208,390000.0,98042
318,9521101455,548000.0,98103
319,4337000335,268750.0,98166
320,325059286,819900.0,98052
321,2597650240,520000.0,98027
322,3353400435,230000.0,98001
323,7972000240,240000.0,98023
324,7520000520,232000.0,98146
325,7520000520,240500.0,98146
326,3530210260,274975.0,98077
327,1959700550,740000.0,98102
328,1665400045,186375.0,98166
329,9542850320,790000.0,98005
330,3179100060,880000.0,98105
331,2946001550,279000.0,98198
332,8078490390,295000.0,98022
333,9550201550,640000.0,98103
334,191100045,940000.0,98040
335,5009600070,260000.0,98038
336,200350070,559900.0,98072
337,2877103726,791500.0,98103
338,405100295,265000.0,98133
339,4268200055,245000.0,98178
340,3126069068,485000.0,98052
341,1115300070,684000.0,98059
342,6414100671,425000.0,98125
343,7004200060,309600.0,98070
344,7852110140,552250.0,98065
345,3969300030,165000.0,98178
346,3969300030,239900.0,98178
347,4048400070,320000.0,98059
348,808000070,206600.0,98030
349,7374200030,387000.0,98155
350,7325600160,299000.0,98014
351,2757000030,855000.0,98040
352,616000140,315000.0,98166
353,3363900111,437500.0,98103
354,9262800171,252000.0,98001
355,6607000126,375000.0,98118
356,5416510830,300000.0,98038
357,2201500030,420000.0,98006
358,325059171,900000.0,98033
359,952003285,679900.0,98116
360,3211290370,463000.0,98053
361,1072010350,380000.0,98059
362,8856950070,329500.0,98038
363,925059078,604950.0,98033
364,7855801090,795000.0,98006
365,723099065,465000.0,98045
366,6116500075,673000.0,98166
367,1118500030,810000.0,98074
368,424069250,785000.0,98075
369,3291800710,338000.0,98056
370,6838700060,280000.0,98056
371,2231500030,315000.0,98133
372,2231500030,530000.0,98133
373,7683900200,380000.0,98023
374,8155830060,297000.0,98056
375,98020310,730000.0,98075
376,9423400140,450000.0,98125
377,1545804860,275000.0,98038
378,2883200160,595000.0,98115
379,7132300695,435000.0,98144
380,1726059053,270000.0,98011
381,624111000,950000.0,98077
382,808300310,389000.0,98019
383,8563040160,560000.0,98052
384,713500030,1350000.0,98006
385,8651600160,799000.0,98040
386,9517200030,365500.0,98072
387,2460700700,252350.0,98058
388,1223039290,403950.0,98146
389,2890100060,385000.0,98177
390,7972600860,345000.0,98106
391,8857320070,490000.0,98008
392,4047200695,330000.0,98019
393,1653500070,927000.0,98004
394,1923000030,1120000.0,98040
395,3649100320,330000.0,98028
396,7375300160,530000.0,98008
397,5175800060,365000.0,98006
398,1604601375,378750.0,98118
399,2473251090,269900.0,98058
400,9126100861,557000.0,98122
401,3420069065,360000.0,98022
402,6021501685,352000.0,98117
403,1151100070,437000.0,98045
404,8856950240,322500.0,98038
405,9385200055,650000.0,98116
406,7821200390,450000.0,98103
407,8078520310,278500.0,98092
408,1565950030,364950.0,98055
409,1560930070,840000.0,98038
410,6700400140,268000.0,98031
411,2422029094,517534.0,98070
412,1774220160,632925.0,98077
413,1525200060,577500.0,98034
414,1678400105,339000.0,98178
415,3426059070,570000.0,98052
416,824079032,563500.0,98024
417,2697100140,423000.0,98133
418,8724300030,355000.0,98019
419,8678500060,1550000.0,98024
420,625049299,482000.0,98103
421,6073200075,625000.0,98006
422,6388900710,538000.0,98056
423,1442860160,380000.0,98058
424,7942600310,375000.0,98122
425,1545808560,245000.0,98038
426,936000060,310000.0,98166
427,9808650060,1300000.0,98004
428,3754700160,397000.0,98034
429,305500140,365000.0,98058
430,5468750060,328500.0,98042
431,2944010240,988000.0,98052
432,3454000060,1000000.0,98103
433,646910160,237000.0,98055
434,8564950390,525000.0,98011
435,2268400350,749000.0,98006
436,7504101040,722500.0,98074
437,11500890,843000.0,98052
438,9528102772,438000.0,98115
439,284000223,578000.0,98146
440,3353401710,227950.0,98001
441,8159610030,196000.0,98001
442,3179100435,641000.0,98105
443,822079033,350000.0,98038
444,8857600960,205000.0,98032
445,1774000200,400000.0,98072
446,2024069128,1030000.0,98027
447,1049010390,505000.0,98034
448,7905370390,475000.0,98034
449,4140090240,520000.0,98028
450,4055700030,1450000.0,98034
451,3775300030,333500.0,98011
452,2525300030,232000.0,98038
453,1324059104,691100.0,98006
454,2287000030,811000.0,98040
455,7702010030,551000.0,98028
456,1529200340,496500.0,98072
457,2122039094,705000.0,98070
458,1742800030,578000.0,98055
459,1796360350,255000.0,98042
460,6154500070,1050000.0,98006
461,1843100340,348000.0,98042
462,8944290160,230000.0,98031
463,4166600473,359500.0,98023
464,7282300125,330000.0,98133
465,8658300340,80000.0,98014
466,2419600075,465000.0,98133
467,2621760350,325000.0,98042
468,1723049270,340500.0,98168
469,4123840310,342500.0,98038
470,2172000075,290900.0,98178
471,8651611170,868700.0,98074
472,8820902200,1200000.0,98125
473,8651610890,1150000.0,98074
474,1853080570,859900.0,98074
475,3629920030,520000.0,98029
476,1604602050,460000.0,98118
477,6844700810,438924.0,98115
478,66000070,315000.0,98126
479,6665800030,590000.0,98033
480,2205700350,378500.0,98006
481,5466000030,328500.0,98042
482,6189200125,849950.0,98005
483,9169600135,525000.0,98136
484,2625069070,1390000.0,98074
485,8732131090,295000.0,98023
486,9286000240,1070000.0,98006
487,1895000260,207950.0,98118
488,8691370400,699900.0,98075
489,5423010350,1280000.0,98027
490,8562501040,452000.0,98052
491,2475200140,370000.0,98055
492,7942100310,232000.0,98042
493,3760000030,669950.0,98034
494,1727500340,397500.0,98034
495,9828702519,490000.0,98112
496,4432600075,725000.0,98116
497,7806300030,299000.0,98032
498,9274202270,625000.0,98116
499,7852030960,437500.0,98065
500,7852170140,650000.0,98065
501,7518503335,475000.0,98117
502,5467900070,342000.0,98042
503,1245002952,1200000.0,98033
504,8906200070,280000.0,98055
505,5379805885,240000.0,98188
506,2769600560,529000.0,98107
507,9238901420,442000.0,98136
508,5113400431,615000.0,98119
509,3885805665,1490000.0,98033
510,8121200810,585000.0,98052
511,5126310400,480000.0,98059
512,7322910030,1100000.0,98053
513,2827100070,290000.0,98133
514,9276201895,615000.0,98116
515,4402700070,300000.0,98133
516,1922059046,308000.0,98030
517,925059288,750000.0,98033
518,4386700135,2250000.0,98112
519,1923069078,890000.0,98059
520,1432400335,288000.0,98058
521,1180003090,190000.0,98178
522,726049331,515000.0,98133
523,3340401555,235000.0,98055
524,7453000070,275000.0,98126
525,4348800030,727500.0,98004
526,7202331420,650000.0,98053
527,3225079035,1600000.0,98024
528,6381500700,365000.0,98125
529,339500160,662000.0,98052
530,1545807610,270500.0,98038
531,1843200240,200000.0,98092
532,4403600270,970000.0,98075
533,2008200060,160000.0,98198
534,1521069070,204000.0,98010
535,2459500310,358000.0,98058
536,6204420070,452000.0,98011
537,5694500105,595000.0,98103
538,5466410030,249000.0,98042
539,9485740340,346900.0,98055
540,622049114,2130000.0,98166
541,2270000070,280000.0,98056
542,1310900260,318888.0,98032
543,224069094,530000.0,98075
544,7800800160,375000.0,98031
545,2944000240,910000.0,98052
546,4139400710,782000.0,98006
547,7899800860,259950.0,98106
548,2473420140,315000.0,98058
549,5000500055,215000.0,98168
550,4099500935,705000.0,98040
551,1373800295,1450000.0,98199
552,4025300135,451000.0,98155
553,3294700310,261000.0,98055
554,8718500075,396000.0,98028
555,4309710240,725000.0,98059
556,5486800070,1950000.0,98040
557,236400320,238000.0,98188
558,4376700570,750000.0,98052
559,8648100200,331500.0,98042
560,3624079046,460000.0,98065
561,1921069084,404950.0,98092
562,6431500140,880000.0,98103
563,2725069050,863000.0,98074
564,5307100060,638700.0,98005
565,7203102050,435000.0,98053
566,561000075,260000.0,98178
567,2436701180,671500.0,98105
568,809002765,610000.0,98109
569,4045500710,405000.0,98014
570,5104510270,338900.0,98038
571,98020350,720000.0,98075
572,1714900060,442000.0,98108
573,1189000030,650000.0,98122
574,2473360060,263500.0,98058
575,222069082,300000.0,98038
576,8669160310,266000.0,98002
577,1526069135,930000.0,98077
578,1088650310,530000.0,98028
579,8945200860,180000.0,98023
580,7853240200,619000.0,98065
581,7511800070,264000.0,98003
582,2998800125,730000.0,98116
583,3876300310,439000.0,98034
584,5419800510,268500.0,98031
585,192460060,330000.0,98045
586,7942601895,640000.0,98122
587,7504010570,900000.0,98074
588,1442740140,370000.0,98038
589,6909200575,685000.0,98144
590,2525069041,505000.0,98053
591,3620069036,265000.0,98022
592,2781280390,290000.0,98055
593,9542830350,296000.0,98038
594,1123049053,360000.0,98178
595,8018600765,240500.0,98168
596,3278600240,372500.0,98126
597,7846200070,595000.0,98045
598,662310400,515000.0,98023
599,8651100140,1220000.0,98040
600,8682250350,507000.0,98053
601,3211230260,399950.0,98092
602,4233400340,185000.0,98010
603,7199350340,460000.0,98052
604,3904901710,435500.0,98029
605,240000058,469000.0,98188
606,6865200444,531000.0,98103
607,9498200046,443500.0,98177
608,1796380960,223000.0,98042
609,5631500868,590000.0,98028
610,3126049411,340000.0,98103
611,2321300390,650000.0,98199
612,3905040800,533600.0,98029
613,4379400260,695000.0,98074
614,5115000160,242000.0,98031
615,2826049234,425000.0,98125
616,6600700030,525000.0,98052
617,3904930240,485000.0,98029
618,9407110700,175000.0,98045
619,1682500160,210000.0,98092
620,8078570390,260000.0,98031
621,3010300240,577000.0,98116
622,9500900135,200000.0,98002
623,461001615,605000.0,98117
624,6411600069,325000.0,98133
625,7812800565,289500.0,98178
626,7548300731,559950.0,98144
627,8925100390,1040000.0,98115
628,7010700292,543500.0,98199
629,9485951170,480000.0,98042
630,5437820310,218000.0,98022
631,582000135,565000.0,98199
632,3204800370,426700.0,98056
633,8832900550,650000.0,98028
634,9550204515,542000.0,98105
635,7199330390,415000.0,98052
636,6131600060,214000.0,98002
637,5379805460,245000.0,98188
638,7212652180,314500.0,98003
639,6379500640,1120000.0,98116
640,4315700060,378000.0,98136
641,3329500060,305000.0,98001
642,4140090320,595000.0,98028
643,9385200045,729500.0,98116
644,7852180340,430000.0,98065
645,1545804340,240000.0,98038
646,2490200320,545000.0,98136
647,2218000335,530000.0,98105
648,922049078,157000.0,98198
649,2586800270,425000.0,98146
650,4338800370,220000.0,98166
651,7214700350,521000.0,98077
652,3226200105,325000.0,98118
653,2324039036,597500.0,98126
654,7849202231,337000.0,98065
655,5196410260,1000000.0,98052
656,3760500116,3070000.0,98034
657,2985800030,495000.0,98105
658,259900160,748000.0,98052
659,708000030,888000.0,98004
660,192460310,269900.0,98045
661,9412200260,496500.0,98027
662,1062100116,475000.0,98155
663,6798100662,312000.0,98125
664,1775920350,323000.0,98072
665,2525500260,331000.0,98059
666,6145600041,306000.0,98133
667,3300701615,655000.0,98117
668,5151600340,290000.0,98003
669,7613700521,1250000.0,98105
670,2710600045,460000.0,98115
671,5101405124,435000.0,98115
672,6067910030,664000.0,98006
673,1959701890,865000.0,98102
674,1402200340,385000.0,98058
675,3558900070,497000.0,98034
676,7846700310,280000.0,98045
677,3348401740,188000.0,98178
678,3013300288,478500.0,98136
679,7852070060,1150000.0,98065
680,5029450160,222000.0,98023
681,3526069070,799000.0,98053
682,5104540240,609900.0,98038
683,3438500486,413000.0,98106
684,5102400105,400000.0,98115
685,2346200030,802541.0,98006
686,1321710030,320000.0,98023
687,7853290030,507000.0,98065
688,1566100400,387500.0,98115
689,1775800800,396000.0,98072
690,9133600075,373000.0,98055
691,5450900060,1480000.0,98040
692,1402600700,359900.0,98058
693,8024200350,410000.0,98115
694,3121500340,690000.0,98053
695,7697870860,245000.0,98030
696,7527200030,700000.0,98075
697,2013200390,268000.0,98198
698,766500030,225000.0,98042
699,6664000030,980000.0,98004
700,9349900105,795000.0,98106
701,1895000045,195000.0,98118
702,6205500030,480000.0,98005
703,7011200260,485000.0,98119
704,41000454,130000.0,98188
705,7203600550,325000.0,98198
706,9477200560,440000.0,98034
707,4022907770,550000.0,98155
708,5231000060,310000.0,98059
709,6055000310,530000.0,98022
710,3216900060,390000.0,98031
711,7967200060,243000.0,98001
712,8077210350,639000.0,98074
713,7203000640,215000.0,98003
714,2988000070,405000.0,98011
715,3832200070,250000.0,98032
716,3670500710,405500.0,98155
717,8820903380,452000.0,98125
718,8820903380,730000.0,98125
719,4233400400,267000.0,98010
720,3793500550,289950.0,98038
721,6431000270,565000.0,98103
722,2225059214,1580000.0,98005
723,7694800270,636000.0,98052
724,2171400197,350000.0,98178
725,2473400340,320000.0,98058
726,3530490070,210000.0,98198
727,1932300075,245000.0,98126
728,2525000510,328000.0,98059
729,1853000510,985000.0,98077
730,1742800060,501000.0,98055
731,2723089104,315000.0,98045
732,2619950350,403000.0,98019
733,4021100045,550000.0,98155
734,731500200,347500.0,98030
735,2591820310,365000.0,98058
736,3626039299,588000.0,98117
737,9346980140,605000.0,98006
738,6613000140,1300000.0,98105
739,8159610060,233000.0,98001
740,7830800339,360000.0,98030
741,1588600045,459000.0,98117
742,826069046,740000.0,98077
743,1771000890,305000.0,98077
744,3300701170,395000.0,98117
745,7340500270,560000.0,98011
746,9277200111,650000.0,98116
747,293720140,449950.0,98028
748,579003610,517500.0,98117
749,1138020200,435000.0,98034
750,3432500200,329999.0,98155
751,1563102435,950000.0,98116
752,3959400710,447000.0,98108
753,8682300890,699800.0,98053
754,4385700765,850000.0,98112
755,5149300200,316500.0,98023
756,9323600060,942500.0,98006
757,9273200140,1310000.0,98116
758,9542300320,856600.0,98005
759,770000045,405600.0,98118
760,6979900390,565000.0,98053
761,6379500159,400000.0,98116
762,826079094,330000.0,98019
763,8856940060,374950.0,98038
764,2972300060,405300.0,98056
765,3575200070,560000.0,98074
766,8146100270,824000.0,98004
767,8648200030,260000.0,98042
768,208500160,760000.0,98115
769,1196003428,405000.0,98023
770,5104450990,429900.0,98058
771,3343901234,341500.0,98056
772,226039214,465250.0,98177
773,1623300160,450000.0,98117
774,2205500575,390000.0,98006
775,4040800810,420000.0,98008
776,2612000390,269950.0,98168
777,3814400125,493000.0,98122
778,7300400060,370000.0,98092
779,1954700695,2250000.0,98112
780,7230200340,305000.0,98059
781,3191000240,400000.0,98034
782,1139000069,320000.0,98133
783,5693500270,715000.0,98103
784,686500030,650000.0,98008
785,8731901940,218000.0,98023
786,2688100071,500000.0,98117
787,2423069155,460000.0,98027
788,2329500260,232500.0,98003
789,2608300030,408200.0,98106
790,1494300060,522000.0,98052
791,7504101230,675000.0,98074
792,8081020370,1360000.0,98006
793,1446800511,249950.0,98168
794,1623049062,210000.0,98168
795,6145601000,429950.0,98133
796,205000520,737500.0,98053
797,3885805935,710000.0,98033
798,7852020640,470000.0,98065
799,6838800140,1100000.0,98077
800,4083305445,650000.0,98103
801,7855801610,1220000.0,98006
802,7940700260,422120.0,98034
803,8854100350,625000.0,98011
804,4365200860,385200.0,98126
805,3904980030,500000.0,98029
806,7843500070,308000.0,98042
807,6067900060,565000.0,98006
808,7202340960,581000.0,98053
809,1786640070,361000.0,98042
810,259600260,345000.0,98008
811,7234600903,419000.0,98122
812,4307350200,347000.0,98056
813,3276930400,625000.0,98075
814,4045100075,2400000.0,98040
815,1421069208,379000.0,98010
816,4057300200,310000.0,98029
817,1922059135,250000.0,98030
818,5014600240,682000.0,98059
819,1565900070,246500.0,98022
820,3121059033,325000.0,98092
821,6799300270,310950.0,98031
822,2021200370,1100000.0,98199
823,726049190,287500.0,98133
824,726049190,431000.0,98133
825,4006000251,226000.0,98118
826,3362400640,825000.0,98103
827,1610000016,175000.0,98168
828,7376300060,465750.0,98008
829,7300200550,659000.0,98075
830,2061100570,595000.0,98115
831,8856890200,350000.0,98058
832,8731951670,270000.0,98023
833,4037200075,662500.0,98008
834,5066400483,249900.0,98001
835,4167300310,324500.0,98023
836,8682262400,430000.0,98053
837,8682262400,419950.0,98053
838,6777800160,285000.0,98032
839,1402950550,332000.0,98092
840,2843200070,282000.0,98168
841,6450303785,320000.0,98133
842,9429500045,428750.0,98006
843,1443300140,330000.0,98022
844,108000127,456500.0,98177
845,1081300200,352000.0,98059
846,8818900060,664000.0,98105
847,3395050060,628000.0,98011
848,7197350070,512000.0,98052
849,9510900270,254000.0,98023
850,3905081070,535800.0,98029
851,2322069114,287653.0,98038
852,5637500070,438000.0,98136
853,4164100160,450000.0,98028
854,4136890260,327000.0,98092
855,3056800160,370500.0,98059
856,3654800200,265000.0,98038
857,2296500036,450000.0,98056
858,623069068,425000.0,98027
859,1865820370,166600.0,98042
860,1723049033,245000.0,98168
861,2359300030,565000.0,98115
862,6403310060,539900.0,98033
863,1937300270,910000.0,98144
864,4137050060,280000.0,98092
865,2310000240,275000.0,98038
866,3955900830,467000.0,98056
867,8665050060,457500.0,98029
868,3330500875,381156.0,98118
869,3327020400,289999.0,98092
870,1250700060,642450.0,98144
871,4039300400,469950.0,98007
872,6665800060,795000.0,98033
873,7504110030,785000.0,98074
874,7805450810,860000.0,98006
875,8802400416,147500.0,98031
876,6204400270,390000.0,98011
877,9536602080,229000.0,98198
878,3826000070,185000.0,98168
879,5101405335,414900.0,98115
880,2349300060,200000.0,98136
881,7749500370,225000.0,98092
882,2436701200,720000.0,98105
883,7871500070,930000.0,98119
884,3323500030,1270000.0,98004
885,2110200036,700000.0,98122
886,510002519,466000.0,98103
887,1387300070,374000.0,98011
888,9465910070,480000.0,98072
889,2324800070,740000.0,98053
890,1962200435,1010000.0,98102
891,8562890700,395000.0,98042
892,3298700946,340000.0,98106
893,880000189,209000.0,98106
894,643500030,431650.0,98007
895,8566100200,980000.0,98040
896,4298100240,660000.0,98077
897,3275780030,730000.0,98033
898,8648220270,291500.0,98042
899,1923000160,905000.0,98040
900,7574910860,800000.0,98077
901,2296500136,839900.0,98056
902,3278600710,200000.0,98126
903,2460700260,300000.0,98058
904,3188100400,530000.0,98115
905,9406520830,314950.0,98038
906,3387900390,255000.0,98031
907,1596600024,550000.0,98144
908,7625701891,435000.0,98136
909,3224800075,234000.0,98002
910,7526800200,615000.0,98052
911,3329530200,205000.0,98001
912,2115200125,384000.0,98106
913,6623400135,324000.0,98055
914,103000116,645000.0,98115
915,2768301525,570000.0,98107
916,739980260,324000.0,98031
917,4302200695,270000.0,98106
918,1431700370,290000.0,98058
919,7524000030,250000.0,98198
920,4046500320,342000.0,98014
921,4325000125,255000.0,98188
922,3456000160,800000.0,98040
923,9297301580,451000.0,98126
924,2465400036,990000.0,98033
925,5412200270,288400.0,98031
926,1109000390,420000.0,98118
927,8730000270,359000.0,98133
928,7937600830,390000.0,98058
929,3395070640,300000.0,98118
930,8663280160,545000.0,98034
931,6151800624,288349.0,98010
932,8594400370,299900.0,98092
